crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
nectarine,PP13589,"A new and distinct variety of nectarine tree (Prunus persica) var. nucipersica, and which is denominated varietally as &#8216;Burnectseven&#8217;, and which produces an attractively colored yellow-fleshed clingstone nectarine which is mature for harvesting and shipment approximately July 15 to July 22 under ecological conditions prevailing in the San Joaquin Valley of Central California.",2003-02-18,Nectarine tree named &#8216;Burnectseven&#8217;,plant,2003,"The Burchell Nursery, Inc.",10042186,10/042186,NA,06] NA,06099] NA,US] NA,-120.847] NA,37.7666] NA,Oakdale] NA,83] NA,PP24297] PP31405] NA,Nectarine plant named ‘R82358’] Nectarine tree named ‘Burnectthirtyfour’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hhru75zbpuzy52t66zpx2g59z] z8auzp78ej2cxee7yzkthhu6k,1a9f8ff54af7cf908e0fae842ddb7e58,NA,NA,NA,NA,NA,NA,"A new and distinct variety of nectarine tree (Prunus persica) var. nucipersica, and which is denominated varietally as &#8216;Burnectseven&#8217;, and which produces an attractively colored yellow-fleshed clingstone nectarine which is mature for harvesting and shipment approximately July 15 to July 22 under ecological conditions prevailing in the San Joaquin Valley of Central California.. Nectarine tree named &#8216;Burnectseven&#8217;",2000,,,,nectarine,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13589,predicted,0,unknown,0.496891707181931,0,74
nectarine,PP13590,"A new and distinct variety of nectarine tree (Prunus persica) Var. nucipersica, which is denominated varietally as &#8216;Burnecteight&#8217;, and which produces an attractively colored yellow-fleshed, clingstone nectarine which is mature for harvesting and shipment approximately September 15 to September 22 under ecological conditions prevailing in the San Joaquin Valley of Central California.",2003-02-18,Nectarine tree named &#8216;Burnecteight&#8217;,plant,2003,"The Burchell Nursery, Inc.",10059859,10/059859,NA,06] NA,06099] NA,US] NA,-120.847] NA,37.7666] NA,Oakdale] NA,83] NA,PP24297] NA,Nectarine plant named ‘R82358’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4vth229uvoj1g3wb472ol6j85] w5re54gp37cuimqe09qfdeptz,1a9f8ff54af7cf908e0fae842ddb7e58,NA,NA,NA,NA,NA,NA,"A new and distinct variety of nectarine tree (Prunus persica) Var. nucipersica, which is denominated varietally as &#8216;Burnecteight&#8217;, and which produces an attractively colored yellow-fleshed, clingstone nectarine which is mature for harvesting and shipment approximately September 15 to September 22 under ecological conditions prevailing in the San Joaquin Valley of Central California.. Nectarine tree named &#8216;Burnecteight&#8217;",2000,,,,nectarine,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13590,predicted,0,unknown,0.487256497144699,0,74
orange,PP13605,"A new and distinct cultivar of Portulaca plant named &#8216;Cindy&#8217;, characterized by its outwardly spreading and trailing plant habit; freely branching growth habit; relatively rapid growth rate; double flower form; and yellow and orange bi-colored flowers.",2003-02-25,Portulaca plant named &#8216;Cindy&#8217;,plant,2003,,10016877,10/016877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69jxd9sxe22rp4ywoqjr0tj95] eqyy1opo12ctx2illnmx78rlq,52d6e6c7eaf6b4abc9eb6a04e4ef1d62,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of Portulaca plant named &#8216;Cindy&#8217;, characterized by its outwardly spreading and trailing plant habit; freely branching growth habit; relatively rapid growth rate; double flower form; and yellow and orange bi-colored flowers.. Portulaca plant named &#8216;Cindy&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13605,predicted,0,unknown,0.487227857112885,0,74
raisin,PP13607,"A new and distinct grapevine denominated varietally as F.P.C.D.O.V.#1 generally resembling in some regards the Thompson Seedless grapevine, but characterized as to novelty by producing grapes which are mature for harvesting or for cane cutting for DOV raisin production approximately 2 to 4 weeks ahead of the Thompson Seedless grapevine growing at Fresno, Calif.",2003-02-25,Grapevine denominated varietally F.P.C.D.O.V.#1,plant,2003,Denken Farms,09814249,09/814249,NA,06] NA,06019] NA,US] NA,-119.785] NA,36.7394] NA,Fresno] NA,1] NA,PP26527] NA,Grapevine denominated ‘Sunpreme’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ch6efeqge44fho48pmess93lg] f0wpwgzgp0r7v0c69shd8bxqg,1a9f8ff54af7cf908e0fae842ddb7e58,NA,NA,NA,NA,NA,NA,"A new and distinct grapevine denominated varietally as F.P.C.D.O.V.#1 generally resembling in some regards the Thompson Seedless grapevine, but characterized as to novelty by producing grapes which are mature for harvesting or for cane cutting for DOV raisin production approximately 2 to 4 weeks ahead of the Thompson Seedless grapevine growing at Fresno, Calif.. Grapevine denominated varietally F.P.C.D.O.V.#1",2000,,,,raisin,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13607,predicted,0,unknown,0.491291284561157,0,74
orange,PP13612,A new variety of mandarin citrus is described that is distinguished by very early fruit ripening and by the orange-red color of the fruit exterior skin.,2003-03-04,Citrus tree named &#8216;KEDEM&#8217;,plant,2003,"The State of Israel, Ministry of Agriculture & Rural Development",09716479,09/716479,NA,NA,NA,IL] NA,34.7991] NA,31.9296] NA,Nes Ziona] NA,16] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,z90afju1hyswikhvk2giiiehd,a2c76ff4ad2255e7d026b42163c40365,NA,NA,NA,NA,NA,NA,A new variety of mandarin citrus is described that is distinguished by very early fruit ripening and by the orange-red color of the fruit exterior skin.. Citrus tree named &#8216;KEDEM&#8217;,2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13612,predicted,0,unknown,0.490030139684677,0,74
orange,PP13617,"A new variety of mandarin citrus is described that is distinguished by fruit having a reddish-orange color, few seeds, and large size.",2003-03-04,Citrus tree named &#8216;Vered&#8217;,plant,2003,"The State of Israel, Ministry of Agriculture & Rural Development",09716983,09/716983,NA,NA,NA,IL] NA,34.7991] NA,31.9296] NA,Nes Ziona] NA,16] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,x85var3lhvlnyiwj16duxc410,a2c76ff4ad2255e7d026b42163c40365,NA,NA,NA,NA,NA,NA,"A new variety of mandarin citrus is described that is distinguished by fruit having a reddish-orange color, few seeds, and large size.. Citrus tree named &#8216;Vered&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13617,predicted,0,unknown,0.49089914560318,0,74
orange,PP13634,"A new variety of mandarin citrus is described that is distinguished by fruit having few seeds, a late fruit ripening period, red-orange fruit and an oblate shape.",2003-03-11,Citrus tree named &#8216;Shani&#8217;,plant,2003,"The State of Israel, Ministry of Agriculture & Rural Development",09716483,09/716483,NA,NA,NA,IL] NA,34.7991] NA,31.9296] NA,Nes Ziona] NA,16] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,etxdcoho83820rbujim83wm1p,a2c76ff4ad2255e7d026b42163c40365,NA,NA,NA,NA,NA,NA,"A new variety of mandarin citrus is described that is distinguished by fruit having few seeds, a late fruit ripening period, red-orange fruit and an oblate shape.. Citrus tree named &#8216;Shani&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13634,predicted,0,unknown,0.488385289907455,0,74
orange,PP13643,"A new and distinct cultivar of Double Impatiens plant named &#8216;Balfiedeor&#8217;, characterized by its compact, upright, outwardly spreading and mounted plant habit, freely branching growth habit; dark green-colored leaves; freely flowering habit; and dark orange-colored flowers that are fully double and positioned above the foliage.",2003-03-11,Double Impatiens plant named &#8216;Balfiedeor&#8217;,plant,2003,"Ball FloraPlant, a division of Ball Horticultural Company",10115041,10/115041,NA,17] NA,17043] NA,US] NA,-88.204] NA,41.8848] NA,West Chicago] NA,135] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28lruio7pa7v73d552gobw0m9] j6e1hhzo3t8toarwq342lq87s,52d6e6c7eaf6b4abc9eb6a04e4ef1d62,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of Double Impatiens plant named &#8216;Balfiedeor&#8217;, characterized by its compact, upright, outwardly spreading and mounted plant habit, freely branching growth habit; dark green-colored leaves; freely flowering habit; and dark orange-colored flowers that are fully double and positioned above the foliage.. Double Impatiens plant named &#8216;Balfiedeor&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13643,predicted,0,unknown,0.488507479429245,0,74
orange,PP13646,"A new and distinct cultivar of Dahlia plant named &#8216;Carolina Orange&#8217;, characterized by its upright, uniformly mounded and compact plant habit; freely branching, full and dense plants; short response time; and dark orange-colored ray florets with bright yellow-colored disc florets.",2003-03-11,Dahlia plant named &#8216;Carolina Orange&#8217;,plant,2003,,10080606,10/080606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lzd2vmdna227zkhurnhahvhyq] t17e5nsf7uk1kv3i40xig242u,52d6e6c7eaf6b4abc9eb6a04e4ef1d62,NA,NA,NA,NA,NA,NA,"A new and distinct cultivar of Dahlia plant named &#8216;Carolina Orange&#8217;, characterized by its upright, uniformly mounded and compact plant habit; freely branching, full and dense plants; short response time; and dark orange-colored ray florets with bright yellow-colored disc florets.. Dahlia plant named &#8216;Carolina Orange&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13646,predicted,0,unknown,0.49037566781044,0,74
orange,PP13649,"A new and distinct Antirrhinum plant named &#8216;Balumorew&#8217;, characterized by its orange and yellow bicolor flowers, mounded and trailing habit, and dark green leaves.",2003-03-11,Antirrhinum plant named &#8216;Balumorew&#8217;,plant,2003,"Ball FloraPlant, a division of Ball Horticultural Company",10109457,10/109457,NA,17] NA,17043] NA,US] NA,-88.204] NA,41.8848] NA,West Chicago] NA,135] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nn5p8psszawoyzurvk5jg004p,d87cfe5fb5c9d335915c7bf3694cac94,NA,NA,NA,NA,NA,NA,"A new and distinct Antirrhinum plant named &#8216;Balumorew&#8217;, characterized by its orange and yellow bicolor flowers, mounded and trailing habit, and dark green leaves.. Antirrhinum plant named &#8216;Balumorew&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13649,predicted,0,unknown,0.491231650114059,0,74
orange,PP13650,"A distinct cultivar of Dahlia plant named &#8216;Karma Corona&#8217;, characterized by its erect, straight and strong flowering stems; dark green foliage; early flowering; double inflorescence form; golden orange-colored ray florets; excellent garden performance; and excellent inflorescence longevity.",2003-03-11,Dahlia plant named &#8216;Karma Corona&#8217;,plant,2003,Gebr. Verwer,10080598,10/080598,NA,NA,NA,NL] NA,4.56303] NA,52.2576] NA,Lisse] NA,17] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ijwwl2zw1f2eg23lhvmm8t48z] n1q7436h4rk9qbaxgrty1grog,52d6e6c7eaf6b4abc9eb6a04e4ef1d62,NA,NA,NA,NA,NA,NA,"A distinct cultivar of Dahlia plant named &#8216;Karma Corona&#8217;, characterized by its erect, straight and strong flowering stems; dark green foliage; early flowering; double inflorescence form; golden orange-colored ray florets; excellent garden performance; and excellent inflorescence longevity.. Dahlia plant named &#8216;Karma Corona&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13650,predicted,0,unknown,0.492695569992065,0,74
orange,PP13671,"A distinct cultivar of Lantana plant named &#8216;Robpatdee&#8217;, characterized by its upright and outwardly spreading plant habit; uniformly mounded plant form; vigorous growth habit; rapid growth rate; large leaves and long internodes; freely flowering habit; and flowers that are red purple initially opening to a pale yellow with darker yellow centers and subsequently red purple with orange centers.",2003-03-18,Lantana plant named &#8216;Robpatdee&#8217;,plant,2003,,10139960,10/139960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8x31o2dvptmxts6d1icjs6mmm,52d6e6c7eaf6b4abc9eb6a04e4ef1d62,NA,NA,NA,NA,NA,NA,"A distinct cultivar of Lantana plant named &#8216;Robpatdee&#8217;, characterized by its upright and outwardly spreading plant habit; uniformly mounded plant form; vigorous growth habit; rapid growth rate; large leaves and long internodes; freely flowering habit; and flowers that are red purple initially opening to a pale yellow with darker yellow centers and subsequently red purple with orange centers.. Lantana plant named &#8216;Robpatdee&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13671,predicted,0,unknown,0.487952530384064,0,74
orange,PP13674,"A new plant variety of Hibiscus Rosa-sinensis named &#8216;AMAZON QUEEN&#8217;, characterized by a large ruffled coppery orange flower with a white &#8220;eye.&#8221; It is a free-flowering plant with an upright, compact habit. The foliage is glossy and dark green.",2003-03-25,Hibiscus rosa-sinensis plant name &#8216;AMAZON QUEEN&#8217;,plant,2003,"Hines Nurseries, Inc.",10152944,10/152944,NA,06] NA,06059] NA,US] NA,-117.826] NA,33.6857] NA,Irvine] NA,52] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0ia8agf8hjxq3627hwhmmj9v1] eh40abie6xyn9mpam2x5oopr8,de14bb544abc2c612024ba82336d7ab4,NA,NA,NA,NA,NA,NA,"A new plant variety of Hibiscus Rosa-sinensis named &#8216;AMAZON QUEEN&#8217;, characterized by a large ruffled coppery orange flower with a white &#8220;eye.&#8221; It is a free-flowering plant with an upright, compact habit. The foliage is glossy and dark green.. Hibiscus rosa-sinensis plant name &#8216;AMAZON QUEEN&#8217;",2000,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13674,predicted,0,unknown,0.484719127416611,0,74
blueberry,PP13683,"A new and distinct low-chill southern highbush blueberry (Vaccinium) variety of complex ancestry, based largely on V. corymbosum L. with some genes from V. darrowi Camp. Its novelty consists of the following unique combination of features.1. Has a very low chilling requirement.2. Flowers, produces new leaves, and ripens very early in the year if planted in central Florida where the mean January temperature averages about 63&deg; F.3. Averages 50% ripe about April 20 in Sebring, Fla. and about May 1 in Gainesville, Fla.4. Produces a vigorous, upright bush with medium to good survival in the field.5. Produces berries that are medium to large, medium-blue in color, and have good firmness, good flavor and a medium to good picking scar.",2003-03-25,Blueberry plant called &#8216;Sebring&#8217;,plant,2003,,09981075,09/981075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9pm2957f1dwkzf6cl8697wb27] m6i39to9fattb1tntv0nzaohn,NA,NA,NA,NA,NA,NA,NA,"A new and distinct low-chill southern highbush blueberry (Vaccinium) variety of complex ancestry, based largely on V. corymbosum L. with some genes from V. darrowi Camp. Its novelty consists of the following unique combination of features.1. Has a very low chilling requirement.2. Flowers, produces new leaves, and ripens very early in the year if planted in central Florida where the mean January temperature averages about 63&deg; F.3. Averages 50% ripe about April 20 in Sebring, Fla. and about May 1 in Gainesville, Fla.4. Produces a vigorous, upright bush with medium to good survival in the field.5. Produces berries that are medium to large, medium-blue in color, and have good firmness, good flavor and a medium to good picking scar.. Blueberry plant called &#8216;Sebring&#8217;",2000,,,,blueberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP13683,predicted,0,unknown,0.490242868661881,0,74
