crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
orange,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,12381213,,,37,37183,US,-78.6391,35.7804,Raleigh,2168,NA,NA,,,,,,,,,,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,,,,,,,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1193,164672,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
orange,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,12381213,,,37,37183,US,-78.6391,35.7804,Raleigh,2168,NA,NA,,,,,,,,,,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,,,,,,,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1193,164672,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
orange,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,12381213,,,37,37183,US,-78.6391,35.7804,Raleigh,2168,NA,NA,,,,,,,,,,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,,,,,,,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1193,164672,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
orange,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,12381213,,,37,37183,US,-78.6391,35.7804,Raleigh,2168,NA,NA,,,,,,,,,,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,,,,,,,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1193,164672,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
quince,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,NORTH CAROLINA STATE UNIVERSITY,12381213,12/381213,NA,37] NA,37183] NA,US] NA,-78.6391] NA,35.7804] NA,Raleigh] NA,1241] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,NA,NA,NA,NA,NA,NA,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,,,,quince,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
quince,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,NORTH CAROLINA STATE UNIVERSITY,12381213,12/381213,NA,37] NA,37183] NA,US] NA,-78.6391] NA,35.7804] NA,Raleigh] NA,1241] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,NA,NA,NA,NA,NA,NA,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,,,,quince,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
quince,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,NORTH CAROLINA STATE UNIVERSITY,12381213,12/381213,NA,37] NA,37183] NA,US] NA,-78.6391] NA,35.7804] NA,Raleigh] NA,1241] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,NA,NA,NA,NA,NA,NA,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,,,,quince,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
quince,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,NORTH CAROLINA STATE UNIVERSITY,12381213,12/381213,NA,37] NA,37183] NA,US] NA,-78.6391] NA,35.7804] NA,Raleigh] NA,1241] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,NA,NA,NA,NA,NA,NA,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,,,,quince,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
quince,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,12381213,,,37,37183,US,-78.6391,35.7804,Raleigh,2168,NA,NA,,,,,,,,,,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,,,,,,,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1193,164672,quince,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
quince,PP20950,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.",2010-04-27,Flowering quince plant named ‘Orange Storm’,plant,2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,12381213,,,37,37183,US,-78.6391,35.7804,Raleigh,2168,NA,NA,,,,,,,,,,eshwsf76vkonvg8y0rmxciag0,ad0e524d42fba2f98e933b950c28cb7c,,,,,,,"‘Orange Storm’ is a new quince plant particularly distinguished by a medium-sized, upright, multi-stemmed, fruitless shrub, large, double-flowers with orange petals, and thornless stems, is disclosed.. Flowering quince plant named ‘Orange Storm’",2010,THE UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1193,164672,quince,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP20950,predicted,0,unknown,0.494878172874451,0,78
