crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
date,PP30570,"‘UF16-72-8’ is a new coleus plant with novel characteristics that include a vigorous compact mounded growth habit, an excellent heat tolerance, and consistent bright green leaves with maroon venation and pink accents. It has superior stability in foliage color in both sun and shade conditions, maintaining stable color in all conditions. ‘UF16-72-8’ has not been observed to produce flowers in any trial we have conducted to date, and thus it has long season performance as an annual plant in the landscape until late Fall.",2019-06-11,Coleus plant named ‘UF16-72-8’,plant,2019,"Florida Foundation Seed Producers, Inc.",15732775,15/732775,NA,12] NA,12063] NA,US] NA,-85.2269] NA,30.7744] NA,Marianna] NA,228] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5wc7vmsb9cmkemfahk3fjf2qj,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"‘UF16-72-8’ is a new coleus plant with novel characteristics that include a vigorous compact mounded growth habit, an excellent heat tolerance, and consistent bright green leaves with maroon venation and pink accents. It has superior stability in foliage color in both sun and shade conditions, maintaining stable color in all conditions. ‘UF16-72-8’ has not been observed to produce flowers in any trial we have conducted to date, and thus it has long season performance as an annual plant in the landscape until late Fall.. Coleus plant named ‘UF16-72-8’",2020,,,,date,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30570,predicted,0,unknown,0.490954011678696,0,84
apple,PP30576,"A new and distinctive variety of a Malus domestica Mill. apple tree, named ‘ZOUK G1’ that is distinguished by its early ripening and good coloring characteristics, and by fruit that is striped and dark red in color with a sweet flavor and crisp texture, is disclosed.",2019-06-18,Apple tree named ‘ZOUK G1’,plant,2019,Zouk B.V.B.A.,15732502,15/732502,2004/20040025211] NA,NA,NA,BE] NA,5.18589] NA,50.8153] NA,Sint-Truiden] NA,4] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15wvxbvrlgh1lhzhmuv07jb59,e06c083a639fb851333aa5c79331c848,NA,NA,NA,NA,NA,NA,"A new and distinctive variety of a Malus domestica Mill. apple tree, named ‘ZOUK G1’ that is distinguished by its early ripening and good coloring characteristics, and by fruit that is striped and dark red in color with a sweet flavor and crisp texture, is disclosed.. Apple tree named ‘ZOUK G1’",2020,,,,apple,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30576,predicted,0,unknown,0.496214330196381,0,84
raspberry,PP30577,"A new and distinct variety of raspberry plant named ‘DrisRaspTwelve’, particularly characterized by fruit that is sweet and large in size, and having improved fruit shelf-life, is disclosed.",2019-06-18,Raspberry plant variety named ‘DrisRaspTwelve’,plant,2019,"Driscoll's, Inc.",15732501,15/732501,2017/20170311501] NA,06] NA,06087] NA,US] NA,-121.753] NA,36.9093] NA,Watsonville] NA,91] NA,PP32496] PP32722] PP33723] PP33736] PP33758] PP34070] NA,Raspberry plant named ‘DrisRaspFifteen’] Raspberry plant variety named ‘DrisRaspSeventeen’] Raspberry plant named ‘DrisRaspEighteen’] Raspberry plant variety named ‘DrisRaspTwentyTwo’] Raspberry plant variety named ‘DrisRaspTwentyOne’] Raspberry plant variety named ‘DrisRaspTwenty’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,g9b6qtha1ljaktekltdfxbiw2,5d68cee7f46207f59b55c320b885e272,NA,NA,NA,NA,NA,NA,"A new and distinct variety of raspberry plant named ‘DrisRaspTwelve’, particularly characterized by fruit that is sweet and large in size, and having improved fruit shelf-life, is disclosed.. Raspberry plant variety named ‘DrisRaspTwelve’",2020,,,,raspberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30577,predicted,0,unknown,0.490300506353378,0,84
strawberry,PP30578,This invention relates to a new and distinct cultivar of strawberry named ‘Keepsake’. The new cultivar is primarily characterized by the superior shelf life of the fruit and by the sweetness of the fruit.,2019-06-18,Strawberry plant named ‘Keepsake’,plant,2019,"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF AGRICULTURE",15998140,,,11,11001,US,-76.9879,38.8937,Washington,2723,NA,NA,,,,,,,,,,d81qks8smehvbytxtqw4hv8x6,"5a71ccd366658663f3e359fbe6dd817d, ca6d7702e0224429e4d6cd5dcd597df7",,,,,,,This invention relates to a new and distinct cultivar of strawberry named ‘Keepsake’. The new cultivar is primarily characterized by the superior shelf life of the fruit and by the sweetness of the fruit.. Strawberry plant named ‘Keepsake’,2020,USDA,1777,"1093568, 1543629",strawberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30578,predicted,0,unknown,0.489462405443192,0,84
strawberry,PP30578,This invention relates to a new and distinct cultivar of strawberry named ‘Keepsake’. The new cultivar is primarily characterized by the superior shelf life of the fruit and by the sweetness of the fruit.,2019-06-18,Strawberry plant named ‘Keepsake’,plant,2019,"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF AGRICULTURE",15998140,,,11,11001,US,-76.9879,38.8937,Washington,2723,NA,NA,,,,,,,,,,d81qks8smehvbytxtqw4hv8x6,"5a71ccd366658663f3e359fbe6dd817d, ca6d7702e0224429e4d6cd5dcd597df7",,,,,,,This invention relates to a new and distinct cultivar of strawberry named ‘Keepsake’. The new cultivar is primarily characterized by the superior shelf life of the fruit and by the sweetness of the fruit.. Strawberry plant named ‘Keepsake’,2020,USDA,1777,"1093568, 1543629",strawberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30578,predicted,0,unknown,0.489462405443192,0,84
strawberry,PP30578,This invention relates to a new and distinct cultivar of strawberry named ‘Keepsake’. The new cultivar is primarily characterized by the superior shelf life of the fruit and by the sweetness of the fruit.,2019-06-18,Strawberry plant named ‘Keepsake’,plant,2019,"The United States of America, as represented by the Secretary of Agriculture",15998140,15/998140,NA,11] NA,11001] NA,US] NA,-77.0365] NA,38.895] NA,Washington] NA,2423] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d81qks8smehvbytxtqw4hv8x6,5a71ccd366658663f3e359fbe6dd817d] ca6d7702e0224429e4d6cd5dcd597df7,NA,NA,NA,NA,NA,NA,This invention relates to a new and distinct cultivar of strawberry named ‘Keepsake’. The new cultivar is primarily characterized by the superior shelf life of the fruit and by the sweetness of the fruit.. Strawberry plant named ‘Keepsake’,2020,,,,strawberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30578,predicted,0,unknown,0.489462405443192,0,84
strawberry,PP30578,This invention relates to a new and distinct cultivar of strawberry named ‘Keepsake’. The new cultivar is primarily characterized by the superior shelf life of the fruit and by the sweetness of the fruit.,2019-06-18,Strawberry plant named ‘Keepsake’,plant,2019,"The United States of America, as represented by the Secretary of Agriculture",15998140,15/998140,NA,11] NA,11001] NA,US] NA,-77.0365] NA,38.895] NA,Washington] NA,2423] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d81qks8smehvbytxtqw4hv8x6,5a71ccd366658663f3e359fbe6dd817d] ca6d7702e0224429e4d6cd5dcd597df7,NA,NA,NA,NA,NA,NA,This invention relates to a new and distinct cultivar of strawberry named ‘Keepsake’. The new cultivar is primarily characterized by the superior shelf life of the fruit and by the sweetness of the fruit.. Strawberry plant named ‘Keepsake’,2020,,,,strawberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30578,predicted,0,unknown,0.489462405443192,0,84
orange,PP30580,"A new and distinct Hibiscus plant having large, burnt orange colored flowers with a brownish tint present that last for several days on the plant over a long flowering season.",2019-06-18,Hibiscus plant named ‘JBG 14002’,plant,2019,"Capstone Plants, Inc.",15998305,,,48,48467,US,-95.7106,32.6799,Grand Saline,35,NA,NA,,,,,,,,,,f5lalnz683xpw96m3pfsxpd8x,b7311163ae31283756ba34bd2daf2b69,,,,,,,"A new and distinct Hibiscus plant having large, burnt orange colored flowers with a brownish tint present that last for several days on the plant over a long flowering season.. Hibiscus plant named ‘JBG 14002’",2020,"Capstone Plants, Inc.",38528,225519,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30580,predicted,0,unknown,0.495199710130692,0,84
date,PP30584,"‘UF16-64-1’ is a new coleus plant with novel characteristics that include a vigorous compact mounded growth habit, an excellent heat tolerance, and consistent brightly colored leaves. It has superior stability in foliage color in both sun and shade conditions, maintaining stable color in all conditions. ‘UF16-64-1’ has not been observed to produce flowers in any trial we have conducted to date, and thus it has long season performance as an annual plant in the landscape until late Fall.",2019-06-18,Coleus plant named ‘UF16-64-1’,plant,2019,"Florida Foundation Seed Producers, Inc.",15732776,15/732776,NA,12] NA,12063] NA,US] NA,-85.2269] NA,30.7744] NA,Marianna] NA,228] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rncppcy0w5djpn44n6dg1nebw,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"‘UF16-64-1’ is a new coleus plant with novel characteristics that include a vigorous compact mounded growth habit, an excellent heat tolerance, and consistent brightly colored leaves. It has superior stability in foliage color in both sun and shade conditions, maintaining stable color in all conditions. ‘UF16-64-1’ has not been observed to produce flowers in any trial we have conducted to date, and thus it has long season performance as an annual plant in the landscape until late Fall.. Coleus plant named ‘UF16-64-1’",2020,,,,date,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30584,predicted,0,unknown,0.491435766220093,0,84
date,PP30585,"‘UF16-88-9’ is a new Coleus plant with novel characteristics that include a vigorous compact mounded growth habit, an excellent heat tolerance, and consistent maroon leaves with bright pink centers. It has superior stability in foliage color in both sun and shade conditions, maintaining stable color in all conditions. ‘UF16-88-9’ has not been observed to produce flowers in any trial we have conducted to date, and thus it has long season performance as an annual plant in the landscape until late Fall.",2019-06-18,Coleus plant named ‘UF16-88-9’,plant,2019,"Florida Foundation Seed Producers, Inc.",15732778,15/732778,NA,12] NA,12063] NA,US] NA,-85.2269] NA,30.7744] NA,Marianna] NA,228] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,z21oz9m8fjax4y3f63hgaqn6x,f990a212bbe8c6c19710ec74247957be,NA,NA,NA,NA,NA,NA,"‘UF16-88-9’ is a new Coleus plant with novel characteristics that include a vigorous compact mounded growth habit, an excellent heat tolerance, and consistent maroon leaves with bright pink centers. It has superior stability in foliage color in both sun and shade conditions, maintaining stable color in all conditions. ‘UF16-88-9’ has not been observed to produce flowers in any trial we have conducted to date, and thus it has long season performance as an annual plant in the landscape until late Fall.. Coleus plant named ‘UF16-88-9’",2020,,,,date,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP30585,predicted,0,unknown,0.492193877696991,0,84
