crop,patent_number,patent_abstract,patent_date,patent_title,patent_type,patent_year,Applicant,app_number,app_id,appcit_app_number,assignee_state_fips,assignee_county_fips,assignee_country,assignee_longitude,assignee_latitude,assignee_city,assignee_total_num_patents,citedby_patent_number,citedby_patent_title,cpc_category,cpc_subsection_title,cpc_group_title,cpc_group_id,cpc_sequence,cpc_subgroup_id,cpc_subgroup_title,cpc_total_num_assignees,cpc_total_num_patents,examiner_id,lawyer_id,nber_category_id,nber_category_title,nber_subcategory_id,nber_subcategory_title,nber_total_num_assignees,nber_total_num_patents,abstract_title,patent_decade,assignee_organization_namestandard,assignee_key_id,inventor_key_id,crop_shortname,crop_type,crop_type2,patent_type_orig,url,keras_predict,valueuse_ifcpc_A01H6,ifcpc_A01H6_known,.pred_1,.pred_class,group
orange,PP25451,A new cultivar of Diascia plant named ‘Aurora Apricot’ that is characterized by compact plant habit and elongated racemose inflorescences consisting of many apricot-colored flowers with contrasting orange-red eyes is disclosed.,2015-04-14,Diascia plant named ‘Aurora Apricot’,plant,2015,,13986666,13/986666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f9ahq4d9ovvaawcyhhtxdlpgp,9e13f3959c3a3f90ae2d4e54ec833daa] a00f628acbd2a248168164d13b4b6f45,NA,NA,NA,NA,NA,NA,A new cultivar of Diascia plant named ‘Aurora Apricot’ that is characterized by compact plant habit and elongated racemose inflorescences consisting of many apricot-colored flowers with contrasting orange-red eyes is disclosed.. Diascia plant named ‘Aurora Apricot’,2020,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25451,predicted,0,unknown,0.491900771856308,0,81
orange,PP25451,A new cultivar of Diascia plant named ‘Aurora Apricot’ that is characterized by compact plant habit and elongated racemose inflorescences consisting of many apricot-colored flowers with contrasting orange-red eyes is disclosed.,2015-04-14,Diascia plant named ‘Aurora Apricot’,plant,2015,,13986666,13/986666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f9ahq4d9ovvaawcyhhtxdlpgp,9e13f3959c3a3f90ae2d4e54ec833daa] a00f628acbd2a248168164d13b4b6f45,NA,NA,NA,NA,NA,NA,A new cultivar of Diascia plant named ‘Aurora Apricot’ that is characterized by compact plant habit and elongated racemose inflorescences consisting of many apricot-colored flowers with contrasting orange-red eyes is disclosed.. Diascia plant named ‘Aurora Apricot’,2020,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25451,predicted,0,unknown,0.491900771856308,0,81
grapefruit,PP25454,"‘JR13’ is a new and distinct grapefruit tree notable for its attractive, seedless fruit.",2015-04-21,Grapefruit tree named ‘JR13’,plant,2015,,13507378,13/507378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68o9jjgg5jurbx7a6mstnh7bf,3e0a56cd1f9d1c0470ed6c3b0f7ba5e8,NA,NA,NA,NA,NA,NA,"‘JR13’ is a new and distinct grapefruit tree notable for its attractive, seedless fruit.. Grapefruit tree named ‘JR13’",2020,,,,grapefruit,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25454,predicted,0,unknown,0.493686079978943,0,81
raspberry,PP25455,"The present invention is a new and distinct double cropping red raspberry cultivar named ‘Diamond Jubilee’, which is capable of producing high yields of large, bright colored, sweet and exceptionally firm fruit that has positive consumer appeal characteristics. The cultivar is characterized by its high cane vigor, large leaves, its low acidity, sweetness and firmness and its fruit morphology, specifically its broad conical shape. ‘Diamond Jubilee’ plants are also outstanding in that they produce commercial quantities of large, firm and flavorful fruit with long postharvest life in both the overwintering floricanes and late summer primocanes.",2015-04-21,Raspberry plant named ‘Diamond Jubilee’,plant,2015,BERRYWORLD PLUS LIMITED,13694890,13/694890,NA,NA,NA,GB] NA,-0.078521] NA,51.7957] NA,Hertford] NA,4] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3redqwip1ufqbi2zoyox8s5uq,b08b30da2c09baf1e4584fd83a5ab131,NA,NA,NA,NA,NA,NA,"The present invention is a new and distinct double cropping red raspberry cultivar named ‘Diamond Jubilee’, which is capable of producing high yields of large, bright colored, sweet and exceptionally firm fruit that has positive consumer appeal characteristics. The cultivar is characterized by its high cane vigor, large leaves, its low acidity, sweetness and firmness and its fruit morphology, specifically its broad conical shape. ‘Diamond Jubilee’ plants are also outstanding in that they produce commercial quantities of large, firm and flavorful fruit with long postharvest life in both the overwintering floricanes and late summer primocanes.. Raspberry plant named ‘Diamond Jubilee’",2020,,,,raspberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25455,predicted,0,unknown,0.489110171794891,0,81
orange,PP25460,"A new cultivar of Lychnis, ‘Pmoore05’, that is characterized by its strong growth habit with a quicker time to produce a marketable plant, its flowers that are bright orange-red in color, its cold hardiness in U.S.D.A. Zone 4, and its ability to be readily propagated by stem cuttings.",2015-04-21,Lychnis plant named ‘Pmoore05’,plant,2015,,13986338,13/986338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1mmzb09gki01eiihod37ly3jl] hz57tyq2w9629owvuk3gch6se,f6bc46a1e23723dd27221998a8b6434c,NA,NA,NA,NA,NA,NA,"A new cultivar of Lychnis, ‘Pmoore05’, that is characterized by its strong growth habit with a quicker time to produce a marketable plant, its flowers that are bright orange-red in color, its cold hardiness in U.S.D.A. Zone 4, and its ability to be readily propagated by stem cuttings.. Lychnis plant named ‘Pmoore05’",2020,,,,orange,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25460,predicted,0,unknown,0.484123378992081,0,81
blueberry,PP25467,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.",2015-04-28,Blueberry plant named ‘ZF08-095’,plant,2015,Fall Creek Farm and Nursery Inc.,13694948,,,41,41039,US,-122.783,43.9203,Lowell,27,"PP32183, PP32185","Vaccinium plant named ‘FC12-029’, Vaccinium plant named ‘FC12-187’",,,,,,,,,,a7ejh2t4h6rjgzhbwx847mqlq,NA,,,,,,,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.. Blueberry plant named ‘ZF08-095’",2020,Fall Creek Farm and Nursery Inc.,53979,"298124, 389275, 542223",blueberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25467,predicted,0,unknown,0.490938127040863,0,81
blueberry,PP25467,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.",2015-04-28,Blueberry plant named ‘ZF08-095’,plant,2015,Fall Creek Farm and Nursery Inc.,13694948,,,41,41039,US,-122.783,43.9203,Lowell,27,"PP32183, PP32185","Vaccinium plant named ‘FC12-029’, Vaccinium plant named ‘FC12-187’",,,,,,,,,,a7ejh2t4h6rjgzhbwx847mqlq,NA,,,,,,,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.. Blueberry plant named ‘ZF08-095’",2020,Fall Creek Farm and Nursery Inc.,53979,"298124, 389275, 542223",blueberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25467,predicted,0,unknown,0.490938127040863,0,81
blueberry,PP25467,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.",2015-04-28,Blueberry plant named ‘ZF08-095’,plant,2015,Fall Creek Farm and Nursery Inc.,13694948,,,41,41039,US,-122.783,43.9203,Lowell,27,"PP32183, PP32185","Vaccinium plant named ‘FC12-029’, Vaccinium plant named ‘FC12-187’",,,,,,,,,,a7ejh2t4h6rjgzhbwx847mqlq,NA,,,,,,,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.. Blueberry plant named ‘ZF08-095’",2020,Fall Creek Farm and Nursery Inc.,53979,"298124, 389275, 542223",blueberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25467,predicted,0,unknown,0.490938127040863,0,81
blueberry,PP25467,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.",2015-04-28,Blueberry plant named ‘ZF08-095’,plant,2015,Fall Creek Farm and Nursery Inc.,13694948,,,41,41039,US,-122.783,43.9203,Lowell,27,"PP32183, PP32185","Vaccinium plant named ‘FC12-029’, Vaccinium plant named ‘FC12-187’",,,,,,,,,,a7ejh2t4h6rjgzhbwx847mqlq,NA,,,,,,,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.. Blueberry plant named ‘ZF08-095’",2020,Fall Creek Farm and Nursery Inc.,53979,"298124, 389275, 542223",blueberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25467,predicted,0,unknown,0.490938127040863,0,81
blueberry,PP25467,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.",2015-04-28,Blueberry plant named ‘ZF08-095’,plant,2015,"Fall Creek Farm and Nursery, Inc.",13694948,13/694948,NA,41] NA,41039] NA,US] NA,-122.784] NA,43.9185] NA,Lowell] NA,31] NA,PP32183] PP32185] NA,Vaccinium plant named ‘FC12-029’] Vaccinium plant named ‘FC12-187’] NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a7ejh2t4h6rjgzhbwx847mqlq,NA,NA,NA,NA,NA,NA,NA,"The new blueberry plant variety ‘ZF08-095’ is provided. ‘ZF08-095’ is an ornamental variety intended for nursery, landscape, and home garden use. The variety is a semi-dwarf with a round shape and shiny dark green leaves that turn shades of red, purple and yellow in the fall. ‘ZF08-095’ has attractive fruit that ripens from red to black in mid to late July, and has a mild, sweet flavor.. Blueberry plant named ‘ZF08-095’",2020,,,,blueberry,specialty,specialty,Patent,https://image-ppubs.uspto.gov/dirsearch-public/print/downloadPdf/PP25467,predicted,0,unknown,0.490938127040863,0,81
